record_id,localized_code,base_code,country_code,country,country_group,title,doc_type,category,document_family,role_family,owner_channel,mailbox_function,filename,related_docs,keywords,region_scope,language,is_localized,active,version,zip_internal_path,source_zip,filename_is_exact,dummy_url
AR-HR-040,AR-HR-040,HR-040,AR,Argentina,Argentina,Information Security Awareness for Employees,policy,HR Operations,hr_operations,,itsupport@company.com,it_support,AR-HR-040_Information_Security_Awareness_for_Employees.docx,"AR-HR-036, AR-HR-039, AR-HR-041, AR-HR-047",Argentina | HR Operations | Information Security Awareness for Employees,country_specific,English,True,True,1,Argentina/AR-HR-040_Information_Security_Awareness_for_Employees.docx,hr_rag_50_argentina_docx.zip,yes,https://hr-docs.company.com/ar/AR-HR-040_Information_Security_Awareness_for_Employees.docx
AR-HR-041,AR-HR-041,HR-041,AR,Argentina,Argentina,Employee Records Management Policy,policy,HR Operations,hr_operations,,peopleteam@company.com,people_operations,AR-HR-041_Employee_Records_Management_Policy.docx,"AR-HR-010, AR-HR-030, AR-HR-039, AR-HR-047",Argentina | HR Operations | Employee Records Management Policy,country_specific,English,True,True,1,Argentina/AR-HR-041_Employee_Records_Management_Policy.docx,hr_rag_50_argentina_docx.zip,yes,https://hr-docs.company.com/ar/AR-HR-041_Employee_Records_Management_Policy.docx
AR-HR-042,AR-HR-042,HR-042,AR,Argentina,Argentina,Manager Responsibilities in People Operations,policy,HR Operations,hr_operations,,peopleteam@company.com,people_operations,AR-HR-042_Manager_Responsibilities_in_People_Operations.docx,"AR-HR-020, AR-HR-035, AR-HR-043, AR-HR-049",Argentina | HR Operations | Manager Responsibilities in People Operations,country_specific,English,True,True,1,Argentina/AR-HR-042_Manager_Responsibilities_in_People_Operations.docx,hr_rag_50_argentina_docx.zip,yes,https://hr-docs.company.com/ar/AR-HR-042_Manager_Responsibilities_in_People_Operations.docx
AR-HR-043,AR-HR-043,HR-043,AR,Argentina,Argentina,Performance Improvement and Corrective Action Policy,policy,Employee Relations,employee_relations,,peopleteam@company.com,people_operations,AR-HR-043_Performance_Improvement_and_Corrective_Action_Policy.docx,"AR-HR-001, AR-HR-003, AR-HR-004, AR-HR-042",Argentina | Employee Relations | Performance Improvement and Corrective Action Policy,country_specific,English,True,True,1,Argentina/AR-HR-043_Performance_Improvement_and_Corrective_Action_Policy.docx,hr_rag_50_argentina_docx.zip,yes,https://hr-docs.company.com/ar/AR-HR-043_Performance_Improvement_and_Corrective_Action_Policy.docx
AR-HR-044,AR-HR-044,HR-044,AR,Argentina,Argentina,Internal Mobility and Role Change Procedure,policy,HR Operations,hr_operations,,talentdevelopment@company.com,talent_development,AR-HR-044_Internal_Mobility_and_Role_Change_Procedure.docx,"AR-HR-028, AR-HR-034, AR-HR-035, AR-HR-045",Argentina | HR Operations | Internal Mobility and Role Change Procedure,country_specific,English,True,True,1,Argentina/AR-HR-044_Internal_Mobility_and_Role_Change_Procedure.docx,hr_rag_50_argentina_docx.zip,yes,https://hr-docs.company.com/ar/AR-HR-044_Internal_Mobility_and_Role_Change_Procedure.docx
AR-HR-045,AR-HR-045,HR-045,AR,Argentina,Argentina,Learning and Development Support Policy,policy,HR Operations,hr_operations,,talentdevelopment@company.com,talent_development,AR-HR-045_Learning_and_Development_Support_Policy.docx,"AR-HR-009, AR-HR-014, AR-HR-044, AR-HR-046",Argentina | HR Operations | Learning and Development Support Policy,country_specific,English,True,True,1,Argentina/AR-HR-045_Learning_and_Development_Support_Policy.docx,hr_rag_50_argentina_docx.zip,yes,https://hr-docs.company.com/ar/AR-HR-045_Learning_and_Development_Support_Policy.docx
AR-HR-046,AR-HR-046,HR-046,AR,Argentina,Argentina,"Recognition, Awards, and Spot Bonus Guidelines",guide,Benefits,benefits,,benefits@company.com,benefits,"AR-HR-046_Recognition,_Awards,_and_Spot_Bonus_Guidelines.docx","AR-HR-015, AR-HR-028, AR-HR-045","Argentina | Benefits | Recognition, Awards, and Spot Bonus Guidelines",country_specific,English,True,True,1,"Argentina/AR-HR-046_Recognition,_Awards,_and_Spot_Bonus_Guidelines.docx",hr_rag_50_argentina_docx.zip,yes,"https://hr-docs.company.com/ar/AR-HR-046_Recognition,_Awards,_and_Spot_Bonus_Guidelines.docx"
AR-HR-047,AR-HR-047,HR-047,AR,Argentina,Argentina,Offboarding and Exit Clearance Procedure,policy,Offboarding,offboarding,,peopleteam@company.com,people_operations,AR-HR-047_Offboarding_and_Exit_Clearance_Procedure.docx,"AR-HR-012, AR-HR-018, AR-HR-039, AR-HR-048",Argentina | Offboarding | Offboarding and Exit Clearance Procedure,country_specific,English,True,True,1,Argentina/AR-HR-047_Offboarding_and_Exit_Clearance_Procedure.docx,hr_rag_50_argentina_docx.zip,yes,https://hr-docs.company.com/ar/AR-HR-047_Offboarding_and_Exit_Clearance_Procedure.docx
AR-HR-048,AR-HR-048,HR-048,AR,Argentina,Argentina,"Final Pay, Asset Return, and Separation Policy",policy,Offboarding,offboarding,,peopleteam@company.com,people_operations,"AR-HR-048_Final_Pay,_Asset_Return,_and_Separation_Policy.docx","AR-HR-023, AR-HR-024, AR-HR-047","Argentina | Offboarding | Final Pay, Asset Return, and Separation Policy",country_specific,English,True,True,1,"Argentina/AR-HR-048_Final_Pay,_Asset_Return,_and_Separation_Policy.docx",hr_rag_50_argentina_docx.zip,yes,"https://hr-docs.company.com/ar/AR-HR-048_Final_Pay,_Asset_Return,_and_Separation_Policy.docx"
AR-HR-049,AR-HR-049,HR-049,AR,Argentina,Argentina,Common Employee Questions and Contact Guide,faq_guide,People Team,people_team,,peopleteam@company.com,people_operations,AR-HR-049_Common_Employee_Questions_and_Contact_Guide.docx,"AR-HR-011, AR-HR-016, AR-HR-023, AR-HR-034",Argentina | People Team | Common Employee Questions and Contact Guide,country_specific,English,True,True,1,Argentina/AR-HR-049_Common_Employee_Questions_and_Contact_Guide.docx,hr_rag_50_argentina_docx.zip,yes,https://hr-docs.company.com/ar/AR-HR-049_Common_Employee_Questions_and_Contact_Guide.docx
AR-HR-050,AR-HR-050,HR-050,AR,Argentina,Argentina,"Policy Exception, Approval, and Governance Framework",policy,Compliance,compliance,,compliance@company.com,compliance,"AR-HR-050_Policy_Exception,_Approval,_and_Governance_Framework.docx","AR-HR-004, AR-HR-006, AR-HR-026, AR-HR-049","Argentina | Compliance | Policy Exception, Approval, and Governance Framework",country_specific,English,True,True,1,"Argentina/AR-HR-050_Policy_Exception,_Approval,_and_Governance_Framework.docx",hr_rag_50_argentina_docx.zip,yes,"https://hr-docs.company.com/ar/AR-HR-050_Policy_Exception,_Approval,_and_Governance_Framework.docx"
AR-HR-051,AR-HR-051,HR-051,AR,Argentina,Argentina,Career Architecture - Data Analyst,career_architecture,Talent Development,talent_development,Data & Analytics,talentdevelopment@company.com,talent_development,AR-HR-051_Career_Architecture_Data_Analyst.docx,"AR-HR-035, AR-HR-042, AR-HR-049, AR-HR-050",Argentina | Talent Development | Career Architecture - Data Analyst | Data & Analytics,country_specific,English,True,True,1,Argentina/AR-HR-051_Career_Architecture_Data_Analyst.docx,hr_career_architecture_25_docx.zip,yes,https://hr-docs.company.com/ar/AR-HR-051_Career_Architecture_Data_Analyst.docx
AR-HR-052,AR-HR-052,HR-052,AR,Argentina,Argentina,Career Architecture - Data Scientist,career_architecture,Talent Development,talent_development,Data Science,talentdevelopment@company.com,talent_development,AR-HR-052_Career_Architecture_Data_Scientist.docx,"AR-HR-035, AR-HR-042, AR-HR-049, AR-HR-050",Argentina | Talent Development | Career Architecture - Data Scientist | Data Science,country_specific,English,True,True,1,Argentina/AR-HR-052_Career_Architecture_Data_Scientist.docx,hr_career_architecture_25_docx.zip,yes,https://hr-docs.company.com/ar/AR-HR-052_Career_Architecture_Data_Scientist.docx
AR-HR-053,AR-HR-053,HR-053,AR,Argentina,Argentina,Career Architecture - Business Analyst,career_architecture,Talent Development,talent_development,Business Analysis,talentdevelopment@company.com,talent_development,AR-HR-053_Career_Architecture_Business_Analyst.docx,"AR-HR-035, AR-HR-042, AR-HR-049, AR-HR-050",Argentina | Talent Development | Career Architecture - Business Analyst | Business Analysis,country_specific,English,True,True,1,Argentina/AR-HR-053_Career_Architecture_Business_Analyst.docx,hr_career_architecture_25_docx.zip,yes,https://hr-docs.company.com/ar/AR-HR-053_Career_Architecture_Business_Analyst.docx
AR-HR-054,AR-HR-054,HR-054,AR,Argentina,Argentina,Career Architecture - Engineering Manager,career_architecture,Talent Development,talent_development,Engineering Management,talentdevelopment@company.com,talent_development,AR-HR-054_Career_Architecture_Engineering_Manager.docx,"AR-HR-035, AR-HR-042, AR-HR-049, AR-HR-050",Argentina | Talent Development | Career Architecture - Engineering Manager | Engineering Management,country_specific,English,True,True,1,Argentina/AR-HR-054_Career_Architecture_Engineering_Manager.docx,hr_career_architecture_25_docx.zip,yes,https://hr-docs.company.com/ar/AR-HR-054_Career_Architecture_Engineering_Manager.docx
AR-HR-055,AR-HR-055,HR-055,AR,Argentina,Argentina,Career Architecture - Software Engineer,career_architecture,Talent Development,talent_development,Software Engineering,talentdevelopment@company.com,talent_development,AR-HR-055_Career_Architecture_Software_Engineer.docx,"AR-HR-035, AR-HR-042, AR-HR-049, AR-HR-050",Argentina | Talent Development | Career Architecture - Software Engineer | Software Engineering,country_specific,English,True,True,1,Argentina/AR-HR-055_Career_Architecture_Software_Engineer.docx,hr_career_architecture_25_docx.zip,yes,https://hr-docs.company.com/ar/AR-HR-055_Career_Architecture_Software_Engineer.docx
PK-HR-001,PK-HR-001,HR-001,PK,Pakistan,Pakistan,Workplace Respect Policy,policy,Employee Relations,employee_relations,,peopleteam@company.com,people_operations,PK-HR-001_Workplace_Respect_Policy.docx,"PK-HR-002, PK-HR-003, PK-HR-005, PK-HR-043",Pakistan | Employee Relations | Workplace Respect Policy,country_specific,English,True,True,1,Pakistan/PK-HR-001_Workplace_Respect_Policy.docx,hr_rag_50_pakistan_docx.zip,yes,https://hr-docs.company.com/pk/PK-HR-001_Workplace_Respect_Policy.docx
PK-HR-002,PK-HR-002,HR-002,PK,Pakistan,Pakistan,Professional Communication Standards,policy,Employee Relations,employee_relations,,peopleteam@company.com,people_operations,PK-HR-002_Professional_Communication_Standards.docx,"PK-HR-001, PK-HR-003, PK-HR-039, PK-HR-049",Pakistan | Employee Relations | Professional Communication Standards,country_specific,English,True,True,1,Pakistan/PK-HR-002_Professional_Communication_Standards.docx,hr_rag_50_pakistan_docx.zip,yes,https://hr-docs.company.com/pk/PK-HR-002_Professional_Communication_Standards.docx
PK-HR-003,PK-HR-003,HR-003,PK,Pakistan,Pakistan,Anti-Harassment Policy,policy,Employee Relations,employee_relations,,peopleteam@company.com,people_operations,PK-HR-003_Anti-Harassment_Policy.docx,"PK-HR-004, PK-HR-005, PK-HR-008, PK-HR-043",Pakistan | Employee Relations | Anti-Harassment Policy,country_specific,English,True,True,1,Pakistan/PK-HR-003_Anti-Harassment_Policy.docx,hr_rag_50_pakistan_docx.zip,yes,https://hr-docs.company.com/pk/PK-HR-003_Anti-Harassment_Policy.docx
PK-HR-004,PK-HR-004,HR-004,PK,Pakistan,Pakistan,Non-Retaliation and Protected Reporting Policy,policy,Compliance,compliance,,compliance@company.com,compliance,PK-HR-004_Non-Retaliation_and_Protected_Reporting_Policy.docx,"PK-HR-003, PK-HR-005, PK-HR-007, PK-HR-050",Pakistan | Compliance | Non-Retaliation and Protected Reporting Policy,country_specific,English,True,True,1,Pakistan/PK-HR-004_Non-Retaliation_and_Protected_Reporting_Policy.docx,hr_rag_50_pakistan_docx.zip,yes,https://hr-docs.company.com/pk/PK-HR-004_Non-Retaliation_and_Protected_Reporting_Policy.docx
PK-HR-005,PK-HR-005,HR-005,PK,Pakistan,Pakistan,Grievance Intake and Resolution Procedure,policy,Employee Relations,employee_relations,,peopleteam@company.com,people_operations,PK-HR-005_Grievance_Intake_and_Resolution_Procedure.docx,"PK-HR-001, PK-HR-003, PK-HR-004, PK-HR-049",Pakistan | Employee Relations | Grievance Intake and Resolution Procedure,country_specific,English,True,True,1,Pakistan/PK-HR-005_Grievance_Intake_and_Resolution_Procedure.docx,hr_rag_50_pakistan_docx.zip,yes,https://hr-docs.company.com/pk/PK-HR-005_Grievance_Intake_and_Resolution_Procedure.docx
PK-HR-006,PK-HR-006,HR-006,PK,Pakistan,Pakistan,Conflict of Interest Disclosure Policy,policy,Compliance,compliance,,compliance@company.com,compliance,PK-HR-006_Conflict_of_Interest_Disclosure_Policy.docx,"PK-HR-007, PK-HR-028, PK-HR-050",Pakistan | Compliance | Conflict of Interest Disclosure Policy,country_specific,English,True,True,1,Pakistan/PK-HR-006_Conflict_of_Interest_Disclosure_Policy.docx,hr_rag_50_pakistan_docx.zip,yes,https://hr-docs.company.com/pk/PK-HR-006_Conflict_of_Interest_Disclosure_Policy.docx
PK-HR-007,PK-HR-007,HR-007,PK,Pakistan,Pakistan,Whistleblower Reporting Policy,policy,Compliance,compliance,,compliance@company.com,compliance,PK-HR-007_Whistleblower_Reporting_Policy.docx,"PK-HR-004, PK-HR-006, PK-HR-050",Pakistan | Compliance | Whistleblower Reporting Policy,country_specific,English,True,True,1,Pakistan/PK-HR-007_Whistleblower_Reporting_Policy.docx,hr_rag_50_pakistan_docx.zip,yes,https://hr-docs.company.com/pk/PK-HR-007_Whistleblower_Reporting_Policy.docx
PK-HR-008,PK-HR-008,HR-008,PK,Pakistan,Pakistan,Equal Opportunity and Non-Discrimination Policy,policy,Compliance,compliance,,compliance@company.com,compliance,PK-HR-008_Equal_Opportunity_and_Non-Discrimination_Policy.docx,"PK-HR-003, PK-HR-009, PK-HR-010, PK-HR-029",Pakistan | Compliance | Equal Opportunity and Non-Discrimination Policy,country_specific,English,True,True,1,Pakistan/PK-HR-008_Equal_Opportunity_and_Non-Discrimination_Policy.docx,hr_rag_50_pakistan_docx.zip,yes,https://hr-docs.company.com/pk/PK-HR-008_Equal_Opportunity_and_Non-Discrimination_Policy.docx
PK-HR-009,PK-HR-009,HR-009,PK,Pakistan,Pakistan,"Diversity, Equity, and Inclusion Principles",policy,Employee Relations,employee_relations,,peopleteam@company.com,people_operations,PK-HR-009_Diversity_Equity_and_Inclusion_Principles.docx,"PK-HR-001, PK-HR-008, PK-HR-029, PK-HR-045","Pakistan | Employee Relations | Diversity, Equity, and Inclusion Principles",country_specific,English,True,True,1,Pakistan/PK-HR-009_Diversity_Equity_and_Inclusion_Principles.docx,hr_rag_50_pakistan_docx.zip,yes,https://hr-docs.company.com/pk/PK-HR-009_Diversity_Equity_and_Inclusion_Principles.docx
PK-HR-010,PK-HR-010,HR-010,PK,Pakistan,Pakistan,Accessibility and Workplace Accommodation Policy,policy,HR Operations,hr_operations,,peopleteam@company.com,people_operations,PK-HR-010_Accessibility_and_Workplace_Accommodation_Policy.docx,"PK-HR-008, PK-HR-017, PK-HR-021, PK-HR-041",Pakistan | HR Operations | Accessibility and Workplace Accommodation Policy,country_specific,English,True,True,1,Pakistan/PK-HR-010_Accessibility_and_Workplace_Accommodation_Policy.docx,hr_rag_50_pakistan_docx.zip,yes,https://hr-docs.company.com/pk/PK-HR-010_Accessibility_and_Workplace_Accommodation_Policy.docx
PK-HR-011,PK-HR-011,HR-011,PK,Pakistan,Pakistan,Benefits Eligibility Overview,policy,Benefits,benefits,,benefits@company.com,benefits,PK-HR-011_Benefits_Eligibility_Overview.docx,"PK-HR-012, PK-HR-013, PK-HR-014, PK-HR-015",Pakistan | Benefits | Benefits Eligibility Overview,country_specific,English,True,True,1,Pakistan/PK-HR-011_Benefits_Eligibility_Overview.docx,hr_rag_50_pakistan_docx.zip,yes,https://hr-docs.company.com/pk/PK-HR-011_Benefits_Eligibility_Overview.docx
PK-HR-012,PK-HR-012,HR-012,PK,Pakistan,Pakistan,Benefits Enrollment and Life Event Changes,policy,Benefits,benefits,,benefits@company.com,benefits,PK-HR-012_Benefits_Enrollment_and_Life_Event_Changes.docx,"PK-HR-011, PK-HR-013, PK-HR-018, PK-HR-047",Pakistan | Benefits | Benefits Enrollment and Life Event Changes,country_specific,English,True,True,1,Pakistan/PK-HR-012_Benefits_Enrollment_and_Life_Event_Changes.docx,hr_rag_50_pakistan_docx.zip,yes,https://hr-docs.company.com/pk/PK-HR-012_Benefits_Enrollment_and_Life_Event_Changes.docx
PK-HR-013,PK-HR-013,HR-013,PK,Pakistan,Pakistan,"Medical, Dental, and Vision Benefits Guide",guide,Benefits,benefits,,benefits@company.com,benefits,PK-HR-013_Medical_Dental_and_Vision_Benefits_Guide.docx,"PK-HR-011, PK-HR-012, PK-HR-017","Pakistan | Benefits | Medical, Dental, and Vision Benefits Guide",country_specific,English,True,True,1,Pakistan/PK-HR-013_Medical_Dental_and_Vision_Benefits_Guide.docx,hr_rag_50_pakistan_docx.zip,yes,https://hr-docs.company.com/pk/PK-HR-013_Medical_Dental_and_Vision_Benefits_Guide.docx
PK-HR-014,PK-HR-014,HR-014,PK,Pakistan,Pakistan,Mental Health and Wellness Support Policy,policy,Benefits,benefits,,benefits@company.com,benefits,PK-HR-014_Mental_Health_and_Wellness_Support_Policy.docx,"PK-HR-011, PK-HR-017, PK-HR-018, PK-HR-045",Pakistan | Benefits | Mental Health and Wellness Support Policy,country_specific,English,True,True,1,Pakistan/PK-HR-014_Mental_Health_and_Wellness_Support_Policy.docx,hr_rag_50_pakistan_docx.zip,yes,https://hr-docs.company.com/pk/PK-HR-014_Mental_Health_and_Wellness_Support_Policy.docx
PK-HR-015,PK-HR-015,HR-015,PK,Pakistan,Pakistan,Retirement Savings and Financial Wellbeing Policy,policy,Benefits,benefits,,benefits@company.com,benefits,PK-HR-015_Retirement_Savings_and_Financial_Wellbeing_Policy.docx,"PK-HR-011, PK-HR-028, PK-HR-046",Pakistan | Benefits | Retirement Savings and Financial Wellbeing Policy,country_specific,English,True,True,1,Pakistan/PK-HR-015_Retirement_Savings_and_Financial_Wellbeing_Policy.docx,hr_rag_50_pakistan_docx.zip,yes,https://hr-docs.company.com/pk/PK-HR-015_Retirement_Savings_and_Financial_Wellbeing_Policy.docx
PK-HR-016,PK-HR-016,HR-016,PK,Pakistan,Pakistan,Paid Time Off Accrual Policy,policy,Leave,leave,,peopleteam@company.com,people_operations,PK-HR-016_Paid_Time_Off_Accrual_Policy.docx,"PK-HR-020, PK-HR-021, PK-HR-022, PK-HR-038",Pakistan | Leave | Paid Time Off Accrual Policy,country_specific,English,True,True,1,Pakistan/PK-HR-016_Paid_Time_Off_Accrual_Policy.docx,hr_rag_50_pakistan_docx.zip,yes,https://hr-docs.company.com/pk/PK-HR-016_Paid_Time_Off_Accrual_Policy.docx
PK-HR-017,PK-HR-017,HR-017,PK,Pakistan,Pakistan,Sick Leave and Medical Absence Policy,policy,Leave,leave,,peopleteam@company.com,people_operations,PK-HR-017_Sick_Leave_and_Medical_Absence_Policy.docx,"PK-HR-010, PK-HR-013, PK-HR-020, PK-HR-021",Pakistan | Leave | Sick Leave and Medical Absence Policy,country_specific,English,True,True,1,Pakistan/PK-HR-017_Sick_Leave_and_Medical_Absence_Policy.docx,hr_rag_50_pakistan_docx.zip,yes,https://hr-docs.company.com/pk/PK-HR-017_Sick_Leave_and_Medical_Absence_Policy.docx
PK-HR-018,PK-HR-018,HR-018,PK,Pakistan,Pakistan,Parental Leave Policy,policy,Leave,leave,,peopleteam@company.com,people_operations,PK-HR-018_Parental_Leave_Policy.docx,"PK-HR-012, PK-HR-020, PK-HR-021, PK-HR-047",Pakistan | Leave | Parental Leave Policy,country_specific,English,True,True,1,Pakistan/PK-HR-018_Parental_Leave_Policy.docx,hr_rag_50_pakistan_docx.zip,yes,https://hr-docs.company.com/pk/PK-HR-018_Parental_Leave_Policy.docx
PK-HR-019,PK-HR-019,HR-019,PK,Pakistan,Pakistan,Bereavement Leave Policy,policy,Leave,leave,,peopleteam@company.com,people_operations,PK-HR-019_Bereavement_Leave_Policy.docx,"PK-HR-020, PK-HR-021, PK-HR-047",Pakistan | Leave | Bereavement Leave Policy,country_specific,English,True,True,1,Pakistan/PK-HR-019_Bereavement_Leave_Policy.docx,hr_rag_50_pakistan_docx.zip,yes,https://hr-docs.company.com/pk/PK-HR-019_Bereavement_Leave_Policy.docx
PK-HR-020,PK-HR-020,HR-020,PK,Pakistan,Pakistan,"Leave Approval, Documentation, and Scheduling Rules",policy,Leave,leave,,peopleteam@company.com,people_operations,PK-HR-020_Leave_Approval_Documentation_and_Scheduling_Rules.docx,"PK-HR-016, PK-HR-017, PK-HR-018, PK-HR-019","Pakistan | Leave | Leave Approval, Documentation, and Scheduling Rules",country_specific,English,True,True,1,Pakistan/PK-HR-020_Leave_Approval_Documentation_and_Scheduling_Rules.docx,hr_rag_50_pakistan_docx.zip,yes,https://hr-docs.company.com/pk/PK-HR-020_Leave_Approval_Documentation_and_Scheduling_Rules.docx
PK-HR-021,PK-HR-021,HR-021,PK,Pakistan,Pakistan,Extended Leave and Return-to-Work Procedure,policy,Leave,leave,,peopleteam@company.com,people_operations,PK-HR-021_Extended_Leave_and_Return-to-Work_Procedure.docx,"PK-HR-010, PK-HR-017, PK-HR-018, PK-HR-020",Pakistan | Leave | Extended Leave and Return-to-Work Procedure,country_specific,English,True,True,1,Pakistan/PK-HR-021_Extended_Leave_and_Return-to-Work_Procedure.docx,hr_rag_50_pakistan_docx.zip,yes,https://hr-docs.company.com/pk/PK-HR-021_Extended_Leave_and_Return-to-Work_Procedure.docx
PK-HR-022,PK-HR-022,HR-022,PK,Pakistan,Pakistan,Holiday Calendar and Regional Observance Policy,policy,Leave,leave,,peopleteam@company.com,people_operations,PK-HR-022_Holiday_Calendar_and_Regional_Observance_Policy.docx,"PK-HR-016, PK-HR-020, PK-HR-038",Pakistan | Leave | Holiday Calendar and Regional Observance Policy,country_specific,English,True,True,1,Pakistan/PK-HR-022_Holiday_Calendar_and_Regional_Observance_Policy.docx,hr_rag_50_pakistan_docx.zip,yes,https://hr-docs.company.com/pk/PK-HR-022_Holiday_Calendar_and_Regional_Observance_Policy.docx
PK-HR-023,PK-HR-023,HR-023,PK,Pakistan,Pakistan,Payroll Schedule and Payslip Review Policy,process,Payroll,payroll,,payroll@company.com,payroll,PK-HR-023_Payroll_Schedule_and_Payslip_Review_Policy.docx,"PK-HR-024, PK-HR-027, PK-HR-048, PK-HR-049",Pakistan | Payroll | Payroll Schedule and Payslip Review Policy,country_specific,English,True,True,1,Pakistan/PK-HR-023_Payroll_Schedule_and_Payslip_Review_Policy.docx,hr_rag_50_pakistan_docx.zip,yes,https://hr-docs.company.com/pk/PK-HR-023_Payroll_Schedule_and_Payslip_Review_Policy.docx
PK-HR-024,PK-HR-024,HR-024,PK,Pakistan,Pakistan,Payroll Corrections and Escalation Procedure,policy,Payroll,payroll,,payroll@company.com,payroll,PK-HR-024_Payroll_Corrections_and_Escalation_Procedure.docx,"PK-HR-023, PK-HR-025, PK-HR-027, PK-HR-048",Pakistan | Payroll | Payroll Corrections and Escalation Procedure,country_specific,English,True,True,1,Pakistan/PK-HR-024_Payroll_Corrections_and_Escalation_Procedure.docx,hr_rag_50_pakistan_docx.zip,yes,https://hr-docs.company.com/pk/PK-HR-024_Payroll_Corrections_and_Escalation_Procedure.docx
PK-HR-025,PK-HR-025,HR-025,PK,Pakistan,Pakistan,Expense Reimbursement Policy,policy,Payroll,payroll,,payroll@company.com,payroll,PK-HR-025_Expense_Reimbursement_Policy.docx,"PK-HR-024, PK-HR-026, PK-HR-049",Pakistan | Payroll | Expense Reimbursement Policy,country_specific,English,True,True,1,Pakistan/PK-HR-025_Expense_Reimbursement_Policy.docx,hr_rag_50_pakistan_docx.zip,yes,https://hr-docs.company.com/pk/PK-HR-025_Expense_Reimbursement_Policy.docx
PK-HR-026,PK-HR-026,HR-026,PK,Pakistan,Pakistan,Travel and Business Expense Approval Rules,policy,Payroll,payroll,,payroll@company.com,payroll,PK-HR-026_Travel_and_Business_Expense_Approval_Rules.docx,"PK-HR-025, PK-HR-049, PK-HR-050",Pakistan | Payroll | Travel and Business Expense Approval Rules,country_specific,English,True,True,1,Pakistan/PK-HR-026_Travel_and_Business_Expense_Approval_Rules.docx,hr_rag_50_pakistan_docx.zip,yes,https://hr-docs.company.com/pk/PK-HR-026_Travel_and_Business_Expense_Approval_Rules.docx
PK-HR-027,PK-HR-027,HR-027,PK,Pakistan,Pakistan,"Overtime, Timekeeping, and Attendance Policy",policy,Payroll,payroll,,payroll@company.com,payroll,PK-HR-027_Overtime_Timekeeping_and_Attendance_Policy.docx,"PK-HR-023, PK-HR-024, PK-HR-038","Pakistan | Payroll | Overtime, Timekeeping, and Attendance Policy",country_specific,English,True,True,1,Pakistan/PK-HR-027_Overtime_Timekeeping_and_Attendance_Policy.docx,hr_rag_50_pakistan_docx.zip,yes,https://hr-docs.company.com/pk/PK-HR-027_Overtime_Timekeeping_and_Attendance_Policy.docx
PK-HR-028,PK-HR-028,HR-028,PK,Pakistan,Pakistan,Compensation Review and Job Level Governance,process,Payroll,payroll,,payroll@company.com,payroll,PK-HR-028_Compensation_Review_and_Job_Level_Governance.docx,"PK-HR-006, PK-HR-015, PK-HR-046",Pakistan | Payroll | Compensation Review and Job Level Governance,country_specific,English,True,True,1,Pakistan/PK-HR-028_Compensation_Review_and_Job_Level_Governance.docx,hr_rag_50_pakistan_docx.zip,yes,https://hr-docs.company.com/pk/PK-HR-028_Compensation_Review_and_Job_Level_Governance.docx
PK-HR-029,PK-HR-029,HR-029,PK,Pakistan,Pakistan,Recruitment and Selection Standards,policy,Recruitment,recruitment,,recruitment@company.com,recruitment,PK-HR-029_Recruitment_and_Selection_Standards.docx,"PK-HR-008, PK-HR-030, PK-HR-031, PK-HR-032",Pakistan | Recruitment | Recruitment and Selection Standards,country_specific,English,True,True,1,Pakistan/PK-HR-029_Recruitment_and_Selection_Standards.docx,hr_rag_50_pakistan_docx.zip,yes,https://hr-docs.company.com/pk/PK-HR-029_Recruitment_and_Selection_Standards.docx
PK-HR-030,PK-HR-030,HR-030,PK,Pakistan,Pakistan,Candidate Data Privacy Notice,policy,Recruitment,recruitment,,recruitment@company.com,recruitment,PK-HR-030_Candidate_Data_Privacy_Notice.docx,"PK-HR-029, PK-HR-031, PK-HR-032, PK-HR-033",Pakistan | Recruitment | Candidate Data Privacy Notice,country_specific,English,True,True,1,Pakistan/PK-HR-030_Candidate_Data_Privacy_Notice.docx,hr_rag_50_pakistan_docx.zip,yes,https://hr-docs.company.com/pk/PK-HR-030_Candidate_Data_Privacy_Notice.docx
PK-HR-031,PK-HR-031,HR-031,PK,Pakistan,Pakistan,"Interviewing, Feedback, and Hiring Panel Procedure",policy,Recruitment,recruitment,,recruitment@company.com,recruitment,PK-HR-031_Interviewing_Feedback_and_Hiring_Panel_Procedure.docx,"PK-HR-029, PK-HR-030, PK-HR-033","Pakistan | Recruitment | Interviewing, Feedback, and Hiring Panel Procedure",country_specific,English,True,True,1,Pakistan/PK-HR-031_Interviewing_Feedback_and_Hiring_Panel_Procedure.docx,hr_rag_50_pakistan_docx.zip,yes,https://hr-docs.company.com/pk/PK-HR-031_Interviewing_Feedback_and_Hiring_Panel_Procedure.docx
PK-HR-032,PK-HR-032,HR-032,PK,Pakistan,Pakistan,Background Verification and Pre-Employment Checks,policy,Recruitment,recruitment,,recruitment@company.com,recruitment,PK-HR-032_Background_Verification_and_Pre-Employment_Checks.docx,"PK-HR-029, PK-HR-030, PK-HR-033",Pakistan | Recruitment | Background Verification and Pre-Employment Checks,country_specific,English,True,True,1,Pakistan/PK-HR-032_Background_Verification_and_Pre-Employment_Checks.docx,hr_rag_50_pakistan_docx.zip,yes,https://hr-docs.company.com/pk/PK-HR-032_Background_Verification_and_Pre-Employment_Checks.docx
